CO2 Emissions,Days to Start Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Infant Mortality Rate,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 15-64,Population 65+,Population Total,Tourism Inbound,Tourism Outbound,Birth Rate,Internet Usage,Population 0-14,Population Urban
103049.5,55.625,46913.625,83622191419.0,0.059,190.0,0.017,0.22649999999999998,76.0,70.0,0.3,0.63,0.048,25797219.0,378000000.0,1311000000.0,0.023,0.1,0.322,0.885
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,81.0,75.0,0.5,0.666,0.096,108085.0,1257000000.0,456000000.0,0.014,0.3,0.238,0.933
89493.0,25.0,30974.0,85324997370.0,0.035,90.0,0.03,0.08,71.0,68.0,0.1,0.66,0.043,33461345.0,178000000.0,341000000.0,0.02,0.0,0.297,0.631
18793.0,55.625,9676.0,19640862550.0,0.051,63.0,0.1075,0.22649999999999998,49.0,47.0,0.0,0.498,0.025,15976715.0,82000000.0,86000000.0,0.05,0.0,0.477,0.354
2512.0,31.0,2491.0,4050869968.0,0.046,23.0,0.078,0.12,58.0,55.0,0.1,0.525,0.028,7922796.0,121000000.0,59000000.0,0.041,0.0,0.447,0.396
4378.0,55.625,1857.0,8957491785.0,0.049,268.0,0.046,0.158,48.0,47.0,0.3,0.607,0.032,1854739.0,582000000.0,280000000.0,0.026,0.0,0.362,0.548
1104.0,40.0,14338.0,4838551014.0,0.061,24.0,0.089,0.12,53.0,51.0,0.0,0.508,0.026,13034258.0,52000000.0,67000000.0,0.045,0.0,0.466,0.208
198.0,13.0,14338.0,915257323.0,0.097,9.0,0.079,0.183,51.0,48.0,0.0,0.512,0.028,7510771.0,1800000.0,29000000.0,0.043,0.0,0.461,0.091
3957.0,45.0,6959.0,15775356737.0,0.046,41.0,0.081,0.18,53.0,51.0,0.1,0.522,0.033,17674960.0,212000000.0,394000000.0,0.041,0.0,0.445,0.479
213.0,22.0,14338.0,1270080228.0,0.041,14.0,0.1075,0.18,46.0,43.0,0.0,0.54,0.04,3893595.0,7800000.0,32000000.0,0.038,0.0,0.42,0.38
378.0,55.625,14338.0,4414929142.0,0.051,23.0,0.102,0.18,48.0,47.0,0.0,0.481,0.027,9665024.0,688500000.0,456000000.0,0.05,0.0,0.492,0.218
103.0,26.0,34.0,362420484.0,0.04,25.0,0.071,0.11,60.0,57.0,0.0,0.556,0.03,585389.0,21000000.0,9000000.0,0.039,0.0,0.414,0.279
1936.0,55.625,19231.0,10297481118.0,0.054,7.0,0.1075,0.12,49.0,46.0,0.0,0.509,0.028,49034725.375,688500000.0,456000000.0,0.046,0.0,0.463,0.37
1181.0,37.0,1020.0,4648628839.0,0.026,34.0,0.066,0.18,55.0,52.0,0.1,0.543,0.035,3448868.0,23100000.0,176000000.0,0.039,0.0,0.422,0.605
7664.0,55.625,9302.0,15481092596.0,0.056,50.0,0.091,0.12,48.0,46.0,0.1,0.548,0.029,17144325.0,91000000.0,571000000.0,0.037,0.0,0.423,0.462
458.0,26.0,133.0,666072102.0,0.068,57.0,0.073,0.112,59.0,56.0,0.0,0.586,0.033,765776.0,6800000.0,14000000.0,0.029,0.0,0.381,0.767
103049.5,37.0,46913.625,78845185709.0,0.053,57.0,0.027,0.134,72.0,67.0,0.1,0.616,0.054,49034725.375,6328000000.0,1543000000.0,0.024,0.1,0.33,0.43
5218.0,26.0,762.0,4410764261.0,0.021,191.0,0.089,0.18,50.0,47.0,0.1,0.557,0.033,585983.0,688500000.0,456000000.0,0.038,0.0,0.41,0.388
770.0,55.625,744.0,1109054002.0,0.029,7.0,0.049,0.12,60.0,56.0,0.0,0.541,0.019,4665522.0,73000000.0,456000000.0,0.04,0.1,0.44,0.186
5244.0,34.0,28377.0,9945571030.0,0.043,6.0,0.074,0.07,56.0,55.0,0.0,0.505,0.031,49034725.375,458000000.0,59000000.0,0.04,0.0,0.464,0.155
1767.0,26.0,1629.0,7178135606.0,0.034,180.0,0.052,0.18,61.0,59.0,0.4,0.546,0.057,1347125.0,74000000.0,275000000.0,0.033,0.0,0.397,0.828
323.0,26.0,108.0,578785601.0,0.044,18.0,0.058,0.22649999999999998,58.0,55.0,0.1,0.515,0.026,1391934.0,51000000.0,6000000.0,0.044,0.0,0.46,0.515
7349.0,22.0,8267.0,8881419348.0,0.061,26.0,0.059,0.12,59.0,57.0,0.1,0.562,0.033,20835514.0,495000000.0,270000000.0,0.034,0.0,0.404,0.466
1342.0,40.0,14338.0,3666349049.0,0.053,20.0,0.088,0.12,52.0,52.0,0.0,0.53,0.033,9379621.0,688500000.0,29000000.0,0.04,0.0,0.437,0.324
202.0,26.0,86.0,522651788.0,0.053,20.0,0.099,0.12,53.0,51.0,0.0,0.54,0.029,1390791.0,2200000.0,22300000.0,0.04,0.0,0.43,0.4
7624.0,47.0,15552.0,16095321631.0,0.043,20.0,0.063,0.125,55.0,53.0,0.1,0.543,0.027,34834606.0,799000000.0,108000000.0,0.039,0.0,0.429,0.213
8529.0,55.625,28.0,1234197704.0,0.07,45.0,0.084,0.124,44.0,43.0,0.1,0.553,0.046,1912022.0,26000000.0,278000000.0,0.029,0.0,0.4,0.217
627.0,26.0,14338.0,467000000.0,0.088,13.0,0.09,0.181,55.0,53.0,0.0,0.537,0.03,3184643.0,59000000.0,29000000.0,0.041,0.0,0.433,0.457
50359.0,26.0,17796.0,33384615385.0,0.035,205.0,0.021,0.061,75.0,72.0,0.1,0.648,0.042,5507000.0,261000000.0,789000000.0,0.023,0.0,0.31,0.768
1808.0,44.0,14338.0,4363934417.0,0.049,12.0,0.058,0.22649999999999998,62.0,59.0,0.0,0.52,0.029,17763367.0,239000000.0,108000000.0,0.038,0.0,0.45,0.282
975.0,39.0,14338.0,2625127098.0,0.078,16.0,0.078,0.22649999999999998,48.0,48.0,0.0,0.508,0.03,12569091.0,74000000.0,70000000.0,0.043,0.0,0.461,0.15
565.0,41.0,14338.0,4874178417.0,0.063,27.0,0.101,0.12,51.0,51.0,0.0,0.506,0.031,11572936.0,142000000.0,125000000.0,0.048,0.0,0.462,0.313
1632.0,55.625,14338.0,1833445283.0,0.059,28.0,0.075,0.21,62.0,59.0,0.2,0.551,0.032,3055425.0,688500000.0,456000000.0,0.037,0.0,0.418,0.524
3194.0,46.0,1019.0,6385691315.0,0.042,227.0,0.014,0.21,76.0,69.0,0.5,0.689,0.065,1233386.0,1156000000.0,277000000.0,0.016,0.1,0.246,0.418
43311.0,12.0,12221.0,56948015336.0,0.052,99.0,0.037,0.115,71.0,67.0,0.3,0.636,0.049,29855820.0,4540000000.0,912000000.0,0.02,0.1,0.314,0.546
1922.0,55.625,8375.0,5697991241.0,0.059,16.0,0.095,0.221,49.0,46.0,0.0,0.522,0.032,20438827.0,96000000.0,140000000.0,0.044,0.0,0.446,0.298
1962.0,55.625,1163.0,6606866450.0,0.065,213.0,0.048,0.114,57.0,53.0,0.1,0.567,0.033,2003320.0,426000000.0,123000000.0,0.03,0.0,0.4,0.357
964.0,35.0,14338.0,3052898686.0,0.071,16.0,0.086,0.12,53.0,53.0,0.0,0.487,0.025,12708897.0,32000000.0,42000000.0,0.052,0.0,0.488,0.166
97047.0,36.0,46913.625,87845403978.0,0.07,45.0,0.1,0.192,49.0,48.0,0.1,0.538,0.027,49034725.375,49000000.0,456000000.0,0.043,0.0,0.435,0.382
689.0,18.0,14338.0,2089188921.0,0.058,13.0,0.075,0.165,55.0,52.0,0.0,0.528,0.026,9254379.0,44000000.0,31000000.0,0.039,0.0,0.446,0.184
73.0,55.625,38.0,110723362.0,0.11,79.0,0.05,0.22649999999999998,66.0,62.0,0.1,0.537,0.04,150842.0,7700000.0,2100000.0,0.038,0.1,0.422,0.571
5280.0,55.625,2736.0,8031344240.0,0.057,42.0,0.059,0.12,62.0,58.0,0.1,0.526,0.032,10967568.0,286000000.0,138000000.0,0.039,0.0,0.443,0.409
744.0,26.0,256.0,839319935.0,0.043,421.0,0.012,0.1,76.0,69.0,0.6,0.673,0.076,82500.0,256000000.0,53000000.0,0.017,0.2,0.25,0.508
642.0,26.0,14338.0,1431208677.0,0.118,45.0,0.1075,0.221,44.0,43.0,0.5,0.549,0.024,4928175.0,58000000.0,30000000.0,0.042,0.0,0.427,0.366
576.0,26.0,14338.0,15079752557.5,0.061,193.0,0.105,0.12,54.0,51.0,0.1,0.494,0.029,8249965.0,688500000.0,456000000.0,0.047,0.0,0.477,0.348
103049.5,38.0,46913.625,219092936699.0,0.089,410.0,0.052,0.113,53.0,51.0,0.4,0.647,0.042,47019452.0,6341000000.0,4058250000.0,0.023,0.1,0.312,0.59
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.091,0.12,52.0,50.0,0.5,0.526,0.032,7730180.0,688500000.0,456000000.0,0.04,0.1,0.442,0.17
11382.0,39.0,14769.0,21457886199.0,0.041,29.0,0.063,0.12,61.0,58.0,0.0,0.536,0.03,30778572.0,21000000.0,176000000.0,0.038,0.0,0.433,0.327
1030.0,26.0,406.0,2420610579.0,0.059,130.0,0.082,0.113,46.0,46.0,0.1,0.545,0.031,1094758.0,75000000.0,54000000.0,0.032,0.0,0.424,0.222
4353.0,28.0,16198.0,12825801917.0,0.034,12.0,0.061,0.141,53.0,52.0,0.1,0.524,0.03,37765139.0,762000000.0,470000000.0,0.042,0.0,0.446,0.242
1397.0,55.625,2327.0,1937074538.0,0.059,21.0,0.07,0.12,55.0,53.0,0.1,0.541,0.028,5397851.0,25000000.0,38000000.0,0.038,0.0,0.431,0.347
22446.0,11.0,8463.0,31183139301.0,0.056,179.0,0.021,0.12,75.0,71.0,0.4,0.669,0.066,9932400.0,2432000000.0,427000000.0,0.017,0.1,0.265,0.649
1852.0,34.0,14338.0,7940362663.0,0.079,24.0,0.073,0.206,52.0,52.0,0.0,0.481,0.025,27766986.0,268000000.0,158000000.0,0.047,0.0,0.494,0.128
2131.0,35.0,7005.0,5439176376.0,0.067,33.0,0.081,0.22649999999999998,46.0,45.0,0.0,0.507,0.027,11174650.0,92000000.0,86000000.0,0.044,0.0,0.466,0.362
9927.0,55.625,9269.0,5805598443.0,0.061,193.0,0.058,0.22649999999999998,44.0,44.0,0.0,0.549,0.036,12693047.0,194000000.0,456000000.0,0.032,0.1,0.415,0.343
733.0,9.0,14338.0,5285461999.0,0.098,19.0,0.086,0.12,58.0,55.0,0.0,0.486,0.02,24018682.0,688500000.0,456000000.0,0.046,0.0,0.494,0.226
3645.0,18.0,2095.0,3576615240.0,0.055,65.0,0.022,0.186,76.0,70.0,0.1,0.66,0.115,3025652.0,188000000.0,216000000.0,0.014,0.0,0.225,0.642
32090.0,55.625,12786.0,8680511918.0,0.079,81.0,0.047,0.157,71.0,66.0,0.2,0.667,0.064,8306500.0,79000000.0,140000000.0,0.016,0.1,0.27,0.522
39750.0,50.0,22554.0,56560744012.0,0.031,12.0,0.053,0.148,68.0,67.0,0.0,0.609,0.042,49034725.375,76000000.0,442000000.0,0.024,0.0,0.348,0.261
308.0,55.625,180.0,702682018.0,0.044,49.0,0.048,0.15,63.0,63.0,0.0,0.608,0.04,633893.0,13000000.0,456000000.0,0.024,0.0,0.352,0.298
5361.0,26.0,2296.0,7872333197.0,0.03,658.0,0.008,0.055,79.0,75.0,0.6,0.677,0.031,360797.0,181000000.0,382000000.0,0.02,0.3,0.292,0.731
2446.0,55.625,3389.0,5337833256.0,0.071,29.0,0.057,0.12,69.0,63.0,0.1,0.588,0.043,13149386.0,673000000.0,80000000.0,0.026,0.0,0.37,0.191
103049.5,48.0,46913.625,221375013581.25,0.047,70.0,0.022,0.056,75.0,73.0,0.3,0.711,0.075,49034725.375,6341000000.0,4058250000.0,0.012,0.1,0.214,0.411
4323.0,25.0,2781.0,5125273877.0,0.085,97.0,0.024,0.221,76.0,69.0,0.2,0.667,0.143,4318300.0,209000000.0,196000000.0,0.012,0.0,0.19,0.524
38415.0,11.0,12808.0,169099768875.0,0.061,193.0,0.02,0.05,85.0,79.0,1.2,0.732,0.119,6783500.0,6341000000.0,4058250000.0,0.007,0.6,0.148,1.0
103049.5,55.625,46913.625,221375013581.25,0.045,29.0,0.058,0.109,65.0,62.0,0.0,0.627,0.046,49034725.375,6307000000.0,4058250000.0,0.024,0.0,0.326,0.289
103049.5,55.625,46913.625,221375013581.25,0.024,27.0,0.035,0.141,71.0,67.0,0.1,0.651,0.048,49034725.375,5226000000.0,4058250000.0,0.021,0.0,0.3,0.451
103049.5,31.0,46913.625,221375013581.25,0.08,1291.125,0.003,0.020500000000000018,86.0,79.0,0.7,0.668,0.193,49034725.375,6341000000.0,4058250000.0,0.009,0.6,0.139,0.846
103049.5,26.0,46913.625,43151647003.0,0.04,114.0,0.03,0.12,72.0,60.0,0.2,0.674,0.076,15012985.0,803000000.0,997000000.0,0.018,0.0,0.251,0.549
79482.0,26.0,20494.0,15079752557.5,0.061,193.0,0.028,0.12,72.0,64.0,0.5,0.678,0.071,23639303.0,688500000.0,456000000.0,0.016,0.1,0.25,0.597
103049.5,17.0,46913.625,221375013581.25,0.052,784.0,0.005,0.059,81.0,75.0,0.8,0.716,0.089,48039415.0,6341000000.0,4058250000.0,0.01,0.7,0.196,0.81
5699.0,21.0,2542.0,2211535312.0,0.056,25.0,0.036,0.22649999999999998,72.0,64.0,0.1,0.624,0.057,5104700.0,92000000.0,73000000.0,0.022,0.1,0.319,0.353
1423.0,55.625,14338.0,2366398120.0,0.046,19.0,0.073,0.22649999999999998,65.0,63.0,0.0,0.552,0.037,5699112.0,122000000.0,8000000.0,0.028,0.0,0.411,0.262
1727.0,26.0,14338.0,10258324479.0,0.061,193.0,0.02,0.06,81.0,76.0,0.9,0.742,0.074,458542.0,6341000000.0,529000000.0,0.008,0.3,0.185,1.0
103049.5,37.0,46913.625,124749736842.0,0.037,181.0,0.007,0.06,76.0,71.0,0.6,0.649,0.043,25365089.0,6341000000.0,3822000000.0,0.019,0.4,0.308,0.657
777.0,9.0,250.0,1075605492.0,0.059,217.0,0.022,0.13,75.0,72.0,0.4,0.599,0.044,292505.0,471000000.0,75000000.0,0.021,0.1,0.356,0.325
8551.0,13.0,2600.0,1992066759.0,0.07,56.0,0.039,0.22649999999999998,69.0,61.0,0.2,0.664,0.037,2496248.0,205000000.0,207000000.0,0.02,0.1,0.299,0.614
12435.0,26.0,14764.0,15079752557.5,0.023,5.0,0.052,0.15,65.0,61.0,0.0,0.666,0.049,49034725.375,97000000.0,32000000.0,0.019,0.0,0.286,0.285
2769.0,31.0,8832.0,7273933993.0,0.058,17.0,0.049,0.085,65.0,63.0,0.0,0.56,0.043,24921910.0,260000000.0,205000000.0,0.029,0.0,0.397,0.149
103049.5,24.0,46913.625,97977766198.0,0.028,18.0,0.082,0.073,66.0,64.0,0.0,0.571,0.041,49034725.375,765000000.0,1612000000.0,0.028,0.1,0.388,0.344
74066.0,49.0,38643.0,91371236939.0,0.032,35.0,0.028,0.101,71.0,64.0,0.4,0.592,0.034,49034725.375,2390000000.0,1526000000.0,0.028,0.1,0.374,0.469
28474.0,8.0,30845.0,114186643422.0,0.032,826.0,0.002,0.053,82.0,77.0,0.9,0.723,0.081,4166700.0,5327000000.0,4058250000.0,0.01,0.6,0.196,1.0
11965.0,48.0,8798.0,20662525941.0,0.042,44.0,0.012,0.095,77.0,70.0,0.1,0.675,0.069,19435000.0,808000000.0,499000000.0,0.019,0.0,0.256,0.184
2563.0,26.0,2346.0,2076148710.0,0.043,13.0,0.058,0.203,69.0,62.0,0.0,0.57,0.037,6663929.0,9600000.0,3400000.0,0.029,0.0,0.392,0.264
103049.5,33.0,46913.625,161339790595.0,0.035,87.0,0.016,0.055,76.0,69.0,0.4,0.697,0.075,49034725.375,6341000000.0,4058250000.0,0.013,0.1,0.228,0.363
176.0,55.625,58.0,455500000.0,0.086,27.0,0.069,0.155,64.0,61.0,0.0,0.489,0.027,966987.0,688500000.0,456000000.0,0.038,0.1,0.484,0.257
43337.0,26.0,18406.0,6838351088.0,0.037,111.0,0.06,0.12,68.0,60.0,0.0,0.62,0.046,4696876.0,688500000.0,456000000.0,0.023,0.0,0.334,0.468
103049.5,29.0,46913.625,12030023548.0,0.051,24.0,0.048,0.12,71.0,64.0,0.0,0.613,0.047,25864350.0,57000000.0,456000000.0,0.021,0.0,0.341,0.368
90549.0,51.0,38968.0,49424107710.0,0.055,30.0,0.024,0.097,79.0,70.0,0.1,0.654,0.066,49034725.375,1700000000.0,456000000.0,0.017,0.1,0.28,0.267
4166.0,41.0,2172.0,7464446950.0,0.065,148.0,0.019,0.118,79.0,73.0,0.4,0.645,0.082,3014579.0,756000000.0,669000000.0,0.015,0.0,0.273,0.457
565.0,26.0,14338.0,2322163502.0,0.057,1291.125,0.003,0.12,75.0,69.0,0.7,0.6425000000000001,0.052,79060.0,688500000.0,456000000.0,0.011,0.3,0.2995,0.908
71866.0,25.0,32690.0,221375013581.25,0.104,1291.125,0.004,0.12,82.0,76.0,1.0,0.679,0.158,8171966.0,6341000000.0,4058250000.0,0.01,0.5,0.163,0.658
58038.0,55.625,26888.0,23141587718.0,0.066,157.0,0.008,0.169,75.0,63.0,0.2,0.694,0.146,9730000.0,362000000.0,500000000.0,0.009,0.1,0.16,0.719
103049.5,34.0,46913.625,221375013581.25,0.1,1291.125,0.004,0.067,82.0,76.0,0.9,0.656,0.173,10421137.0,6341000000.0,4058250000.0,0.011,0.5,0.172,0.973
24617.0,55.625,4811.0,10022840635.0,0.09,236.0,0.007,0.103,78.0,73.0,0.4,0.682,0.127,3886723.0,507000000.0,162000000.0,0.008,0.2,0.192,0.392
46787.0,32.0,18833.0,25283228366.0,0.073,238.0,0.015,0.089,76.0,69.0,0.6,0.688,0.173,7781161.0,2796000000.0,1935000000.0,0.009,0.2,0.14,0.702
23047.0,29.0,8831.0,41003558916.0,0.066,614.0,0.006,0.117,79.0,72.0,0.6,0.67,0.169,4439000.0,6341000000.0,881000000.0,0.009,0.3,0.162,0.562
7334.0,26.0,2184.0,15816972051.0,0.064,1291.125,0.004,0.076,81.0,76.0,0.6,0.69,0.106,1015820.0,2552000000.0,907000000.0,0.012,0.3,0.205,0.684
103049.5,40.0,45511.0,113976672925.0,0.069,771.0,0.005,0.06,79.0,73.0,1.1,0.709,0.14,10197101.0,4931000000.0,2682000000.0,0.01,0.4,0.151,0.737
50597.0,7.0,19428.0,221375013581.25,0.097,1291.125,0.004,0.12,80.0,75.0,1.0,0.662,0.15,5404523.0,5652000000.0,4058250000.0,0.012,0.8,0.188,0.856
17217.0,55.625,5282.0,12031396467.0,0.051,450.0,0.006,0.057,78.0,66.0,0.9,0.678,0.166,1362550.0,1111000000.0,486000000.0,0.01,0.5,0.156,0.689
796.0,26.0,14338.0,1683997930.0,0.061,193.0,0.02,0.12,82.0,77.0,0.8,0.6425000000000001,0.052,48782.0,688500000.0,456000000.0,0.02,0.7,0.2995,0.392
67091.0,14.0,37120.0,189064585623.0,0.082,1291.125,0.003,0.037,82.0,75.0,1.0,0.667,0.157,5228172.0,2975000000.0,3383000000.0,0.011,0.7,0.175,0.828
103049.5,7.0,46913.625,221375013581.25,0.11,1291.125,0.004,0.066,84.0,77.0,0.7,0.651,0.164,49034725.375,6341000000.0,4058250000.0,0.013,0.4,0.186,0.769
103049.5,45.0,46913.625,221375013581.25,0.107,1291.125,0.004,0.12,82.0,76.0,0.9,0.67,0.184,49034725.375,6341000000.0,4058250000.0,0.009,0.6,0.146,0.733
97150.0,38.0,29707.0,221375013581.25,0.087,1291.125,0.005,0.12,82.0,77.0,0.8,0.672,0.183,11055729.0,6341000000.0,2880000000.0,0.01,0.2,0.145,0.741
57352.0,52.0,26157.0,101925734602.0,0.082,828.0,0.008,0.128,77.0,69.0,0.9,0.687,0.156,10107146.0,4009000000.0,2482000000.0,0.009,0.3,0.158,0.659
2233.0,5.0,3368.0,13251434311.0,0.1,1291.125,0.003,0.12,83.0,79.0,1.0,0.66,0.117,292074.0,558000000.0,699000000.0,0.015,0.8,0.223,0.929
43956.0,18.0,14269.0,186281307557.0,0.075,1291.125,0.005,0.026,81.0,76.0,0.9,0.683,0.111,4070262.0,6075000000.0,4058250000.0,0.015,0.4,0.206,0.602
8529.0,26.0,14338.0,2758117365.0,0.061,193.0,0.02,0.12,75.0,69.0,0.5,0.6425000000000001,0.052,79658.0,688500000.0,456000000.0,0.02,0.1,0.2995,0.519
103049.5,13.0,46913.625,221375013581.25,0.085,1291.125,0.004,0.055,84.0,78.0,1.1,0.665,0.194,49034725.375,6341000000.0,4058250000.0,0.01,0.3,0.141,0.676
8529.0,26.0,2005.0,3639935348.0,0.061,193.0,0.02,0.148,71.0,66.0,0.5,0.6425000000000001,0.052,1704622.0,688500000.0,456000000.0,0.02,0.1,0.2995,0.56
7132.0,16.0,4438.0,13761569545.0,0.065,387.0,0.012,0.074,77.0,67.0,0.7,0.68,0.168,2263122.0,343000000.0,428000000.0,0.009,0.4,0.152,0.679
8529.0,26.0,14338.0,3454374261.0,0.061,193.0,0.02,0.12,85.0,79.0,0.7,0.6425000000000001,0.052,34445.0,688500000.0,456000000.0,0.011,0.6,0.2995,0.148
13330.0,26.0,9386.0,22659294573.0,0.057,374.0,0.008,0.057,78.0,66.0,0.9,0.677,0.15,3377075.0,834000000.0,643000000.0,0.009,0.3,0.173,0.666
11269.0,26.0,4282.0,34077095478.0,0.082,1291.125,0.003,0.12,82.0,76.0,1.0,0.668,0.144,458095.0,3880000000.0,2950000000.0,0.012,0.7,0.188,0.862
11192.0,48.0,2756.0,5514253043.0,0.087,230.0,0.012,0.124,77.0,72.0,0.5,0.687,0.11,2085728.0,103000000.0,85000000.0,0.012,0.2,0.203,0.577
2574.0,26.0,830.0,5643525282.0,0.086,1247.0,0.006,0.053,81.0,77.0,0.7,0.693,0.129,401268.0,949000000.0,291000000.0,0.01,0.3,0.178,0.934
4554.0,30.0,3377.0,2598231467.0,0.085,61.0,0.02,0.209,72.0,64.0,0.2,0.691,0.111,3603945.0,112000000.0,135000000.0,0.012,0.1,0.198,0.454
8529.0,26.0,14338.0,4110348444.0,0.04,1291.125,0.004,0.12,75.0,69.0,0.5,0.6425000000000001,0.052,33346.0,688500000.0,456000000.0,0.02,0.5,0.2995,1.0
8529.0,26.0,14338.0,2073255525.0,0.087,293.0,0.01,0.12,76.0,71.0,0.8,0.669,0.128,614670.0,688500000.0,456000000.0,0.013,0.3,0.203,0.62
103049.5,9.0,46913.625,221375013581.25,0.1,1291.125,0.005,0.028,81.0,77.0,0.9,0.676,0.139,16281779.0,6341000000.0,4058250000.0,0.012,0.7,0.185,0.815
42666.0,18.0,26433.0,221375013581.25,0.101,1291.125,0.003,0.04,82.0,78.0,1.0,0.655,0.148,4591910.0,3531000000.0,4058250000.0,0.012,0.8,0.198,0.773
103049.5,31.0,46913.625,221375013581.25,0.062,410.0,0.007,0.076,79.0,71.0,0.6,0.7,0.131,38182222.0,6341000000.0,4058250000.0,0.009,0.3,0.169,0.616
63175.0,55.625,25831.0,185397304328.0,0.1,1291.125,0.004,0.12,81.0,75.0,1.0,0.674,0.17,10483861.0,6341000000.0,3369000000.0,0.01,0.3,0.157,0.569
95401.0,28.0,38683.0,75794733525.0,0.054,190.0,0.02,0.22649999999999998,75.0,68.0,0.5,0.694,0.146,21451748.0,607000000.0,672000000.0,0.01,0.2,0.16,0.53
103049.5,30.0,46913.625,221375013581.25,0.052,212.0,0.015,0.114,72.0,59.0,0.5,0.707,0.136,49034725.375,6341000000.0,4058250000.0,0.01,0.1,0.156,0.734
8529.0,26.0,14338.0,1317357835.0,0.053,1291.125,0.004,0.071,85.0,79.0,0.6,0.6425000000000001,0.052,29290.0,688500000.0,456000000.0,0.01,0.5,0.2995,0.94
8529.0,55.625,18094.0,23649854234.0,0.087,204.0,0.008,0.155,75.0,70.0,0.5,0.676,0.139,7463157.0,220000000.0,208000000.0,0.011,0.2,0.185,0.543
38749.0,52.0,18353.0,56073225726.0,0.072,565.0,0.009,0.091,78.0,70.0,0.8,0.711,0.116,5372280.0,931000000.0,900000000.0,0.01,0.5,0.173,0.557
15746.0,55.625,7131.0,33837749815.0,0.083,1291.125,0.004,0.087,81.0,74.0,0.9,0.703,0.153,1997012.0,1725000000.0,937000000.0,0.009,0.4,0.144,0.506
103049.5,55.625,46913.625,221375013581.25,0.082,1291.125,0.005,0.12,83.0,77.0,0.9,0.687,0.168,42921895.0,6341000000.0,4058250000.0,0.011,0.4,0.145,0.77
54521.0,16.0,46913.625,221375013581.25,0.091,1291.125,0.003,0.04,83.0,78.0,1.0,0.651,0.172,8993531.0,6341000000.0,4058250000.0,0.011,0.8,0.176,0.843
40392.0,18.0,26090.0,221375013581.25,0.11,1291.125,0.004,0.032,84.0,79.0,0.9,0.678,0.157,7389625.0,6341000000.0,4058250000.0,0.01,0.7,0.166,0.734
103049.5,6.0,46913.625,221375013581.25,0.054,297.0,0.027,0.12,76.0,69.0,0.5,0.646,0.065,49034725.375,6341000000.0,2524000000.0,0.02,0.1,0.289,0.672
103049.5,34.0,46913.625,64883060726.0,0.066,90.0,0.013,0.174,74.0,63.0,0.3,0.694,0.155,47451600.0,2931000000.0,2660000000.0,0.009,0.0,0.151,0.676
103049.5,13.0,46913.625,221375013581.25,0.08,1291.125,0.005,0.044,81.0,77.0,1.0,0.66,0.159,49034725.375,6341000000.0,4058250000.0,0.012,0.7,0.181,0.796
17510.0,26.0,6970.0,13150516509.0,0.039,539.0,0.01,0.079,76.0,75.0,0.8,0.694,0.023,820505.0,1504000000.0,528000000.0,0.019,0.2,0.283,0.884
103049.5,29.0,46913.625,163226579221.0,0.047,117.0,0.023,0.167,73.0,70.0,0.1,0.68,0.048,49034725.375,1305000000.0,4058250000.0,0.018,0.1,0.272,0.669
103049.5,55.625,26901.0,36627901762.0,0.056,55.0,0.034,0.129,72.0,67.0,0.0,0.545,0.035,26673536.0,688500000.0,456000000.0,0.035,0.0,0.421,0.687
63201.0,20.0,19241.0,126571173583.0,0.076,1291.125,0.005,0.075,82.0,78.0,1.1,0.621,0.1,6809000.0,2908000000.0,3663000000.0,0.021,0.2,0.279,0.915
19241.0,26.0,6219.0,11407566660.0,0.091,203.0,0.021,0.083,74.0,71.0,0.3,0.585,0.032,5290000.0,1621000000.0,585000000.0,0.03,0.1,0.383,0.809
63534.0,35.0,23469.0,59440511982.0,0.027,743.0,0.01,0.056,75.0,73.0,0.8,0.711,0.034,2196466.0,398000000.0,4058250000.0,0.021,0.2,0.255,0.982
16835.0,46.0,5271.0,20955223881.0,0.082,458.0,0.013,0.108,78.0,75.0,0.2,0.644,0.074,3853582.0,5931000000.0,3719000000.0,0.015,0.1,0.283,0.865
27987.0,35.0,9603.0,24673602280.0,0.03,310.0,0.011,0.076,76.0,72.0,0.3,0.616,0.025,2464001.0,601000000.0,823000000.0,0.022,0.1,0.359,0.718
44393.0,26.0,16648.0,31734065019.0,0.036,1291.125,0.009,0.07,78.0,76.0,0.7,0.727,0.014,720383.0,498000000.0,691000000.0,0.016,0.2,0.259,0.971
103049.5,55.625,46913.625,221375013581.25,0.037,399.0,0.017,0.12,76.0,72.0,0.4,0.617,0.032,23839231.0,6341000000.0,4058250000.0,0.024,0.1,0.351,0.808
51111.0,43.0,17937.0,25086930693.0,0.045,61.0,0.017,0.075,76.0,73.0,0.1,0.575,0.034,17676012.0,1883000000.0,688000000.0,0.028,0.0,0.392,0.534
103049.5,19.0,42310.0,147824374543.0,0.025,995.0,0.009,0.12,76.0,74.0,1.0,0.771,0.009,3658658.0,1593000000.0,4058250000.0,0.016,0.3,0.219,0.819
18881.0,55.625,6186.0,13873500888.0,0.049,38.0,0.059,0.185,63.0,60.0,0.1,0.51,0.027,19612696.0,139000000.0,183000000.0,0.036,0.0,0.463,0.284
